

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD
NodeId	ENodeBFunctionId	EUtranCellFDDId	administrativeState	cellBarred	cellId	dlChannelBandwidth	earfcndl	freqBand	primaryPlmnReserved	threshServingLow	timeOfLastModification
CSL01678	1	CSL01678_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:34:46
CSL01678	1	CSL01678_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-28 17:00:15
CSL01678	1	CSL01678_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:34:45
CSL01684	1	CSL01684_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:34:43
CSL01684	1	CSL01684_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:34:44
CSL01684	1	CSL01684_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-20 17:27:03
CSL01684	1	CSL01684_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-24 21:55:25
CSL01685	1	CSL01685_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:35:03
CSL01685	1	CSL01685_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:35:06
CSL01685	1	CSL01685_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:35:02
CSL01685	1	CSL01685_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-17 19:08:01
CSL01685	1	CSL01685_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-17 19:07:57
CSL01685	1	CSL01685_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-17 19:07:58
CSL01686	1	CSL01686_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:35:04
CSL01692	1	CSL01692_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:35:42
CSL01692	1	CSL01692_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:35:43
CSL01692	1	CSL01692_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:35:44
CSL01697	1	CSL01697_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	2018-10-06 00:12:30
CSL01697	1	CSL01697_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:35:46
CSL01697	1	CSL01697_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-08-22 09:16:54
CSL01697	1	CSL01697_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-08-22 09:17:01
CSL01699	1	CSL01699_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:36:10
CSL01699	1	CSL01699_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:36:09
CSL01699	1	CSL01699_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-08-23 09:45:01
CSL01699	1	CSL01699_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-08-23 09:45:08
CSL01702	1	CSL01702_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:00
CSL01702	1	CSL01702_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 11:18:03
CSL01702	1	CSL01702_8A_1	UNLOCKED	NOT_BARRED	1	3000	2454	5	false	4	2018-10-26 11:18:00
CSL01702	1	CSL01702_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:06
CSL01705	1	CSL01705_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:06
CSL01705	1	CSL01705_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:06
CSL01705	1	CSL01705_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:01
CSL01705	1	CSL01705_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:01
CSL01705	1	CSL01705_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:01
CSL01705	1	CSL01705_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:01
CSL01706	1	CSL01706_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:10
CSL01706	1	CSL01706_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:04
CSL01706	1	CSL01706_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:04
CSL01706	1	CSL01706_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:05
CSL01706	1	CSL01706_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:08
CSL01706	1	CSL01706_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:08
CSL01710	1	CSL01710_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	2018-10-26 11:18:23
CSL01710	1	CSL01710_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:20
CSL01710	1	CSL01710_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 11:18:20
CSL01710	1	CSL01710_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-27 02:15:17
CSL01714	1	CSL01714_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	2018-10-26 11:18:20
CSL01714	1	CSL01714_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:20
CSL01714	1	CSL01714_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 11:18:20
CSL01714	1	CSL01714_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:25
CSL01716	1	CSL01716_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:38
CSL01716	1	CSL01716_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:41
CSL01716	1	CSL01716_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:43
CSL01716	1	CSL01716_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:37
CSL01716	1	CSL01716_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:37
CSL01716	1	CSL01716_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:37
CSL01717	1	CSL01717_7R_1_DB	LOCKED	BARRED	132	10000	5780	17	true	2	2018-10-23 07:36:48
CSL01718	1	CSL01718_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:42
CSL01718	1	CSL01718_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:35
CSL01718	1	CSL01718_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:35
CSL01718	1	CSL01718_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:35
CSL01718	1	CSL01718_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:40
CSL01718	1	CSL01718_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:42
CSL01719	1	CSL01719_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:35
CSL01719	1	CSL01719_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:36
CSL01719	1	CSL01719_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:36
CSL01719	1	CSL01719_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:40
CSL01719	1	CSL01719_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:42
CSL01719	1	CSL01719_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:44
CSL01721	1	CSL01721_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 11:18:49
CSL01721	1	CSL01721_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:50
CSL01721	1	CSL01721_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:55
CSL01721	1	CSL01721_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 11:18:55
CSL01721	1	CSL01721_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:47
CSL01721	1	CSL01721_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:47
CSL01723	1	CSL01723_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 11:18:47
CSL01723	1	CSL01723_7B_2_E	UNLOCKED	BARRED	225	10000	9720	29	false	2	2018-10-26 11:18:46
CSL01723	1	CSL01723_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 11:18:39
CSL01723	1	CSL01723_7C_2_E	UNLOCKED	BARRED	226	10000	9720	29	false	2	2018-10-26 11:18:38
CSL01723	1	CSL01723_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 11:18:39
CSL01723	1	CSL01723_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 11:18:44
CSL01806	1	CSL01806_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:35:42
CSL01806	1	CSL01806_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 10:35:43
CSL01807	1	CSL01807_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:35:55
CSL01807	1	CSL01807_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 10:35:55
CSL01808	1	CSL01808_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:35:57
CSL01808	1	CSL01808_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 10:35:57
CSL01808	1	CSL01808_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 10:35:58
CSL01809	1	CSL01809_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:36:13
CSL01809	1	CSL01809_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 10:36:10
CSL01809	1	CSL01809_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-26 10:36:13
CSL01809	1	CSL01809_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-10-26 10:36:19
CSL01811	1	CSL01811_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:58:38
CSL01811	1	CSL01811_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 10:58:38
CSL01811	1	CSL01811_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-26 10:58:38
CSL01811	1	CSL01811_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-10-26 10:58:40
CSL01812	1	CSL01812_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:58:36
CSL01812	1	CSL01812_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-26 10:58:34
CSL01812	1	CSL01812_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-10-26 10:58:33
CSL01813	1	CSL01813_9R_1_DB	UNLOCKED	NOT_BARRED	124	15000	1125	2	false	2	2018-10-26 10:58:44
CSL01815	1	CSL01815_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 15:36:46
CSL01815	1	CSL01815_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 15:36:46
CSL01818	1	CSL01818_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:59:02
CSL01818	1	CSL01818_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 10:59:04
CSL01818	1	CSL01818_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 10:58:53
CSL01818	1	CSL01818_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-26 10:58:54
CSL01818	1	CSL01818_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-26 10:58:57
CSL01818	1	CSL01818_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-26 10:59:00
CSL01819	1	CSL01819_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-29 14:30:18
CSL01819	1	CSL01819_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-29 14:30:16
CSL01819	1	CSL01819_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-29 14:30:16
CSL01819	1	CSL01819_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-29 14:30:13
CSL01819	1	CSL01819_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-29 14:30:20
CSL01819	1	CSL01819_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-29 14:30:20
CSL01849	1	CSL01849_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:58:58
CSL01849	1	CSL01849_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 10:58:59
CSL01859	1	CSL01859_7R_1_DB	UNLOCKED	NOT_BARRED	132	10000	5780	17	false	2	2018-10-23 07:35:32
CSL01859	1	CSL01859_7S_1_DB	UNLOCKED	NOT_BARRED	133	10000	5780	17	false	2	2018-10-23 07:35:30
CSL01859	1	CSL01859_7T_1_DB	UNLOCKED	NOT_BARRED	134	10000	5780	17	false	2	2018-10-23 07:35:28
CSL01860	1	CSL01860_9R_1_DB	UNLOCKED	NOT_BARRED	124	20000	850	2	false	2	2018-09-24 04:04:09
CSL01860	1	CSL01860_9S_1_DB	UNLOCKED	NOT_BARRED	125	20000	850	2	false	2	2018-09-24 04:04:20
CSL01860	1	CSL01860_9T_1_DB	UNLOCKED	NOT_BARRED	126	20000	850	2	false	2	2018-10-28 04:45:16
CSL01897L	1	CSL01897_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-09 04:20:09
CSL01897L	1	CSL01897_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-10-09 04:20:10
CSL01904L	1	CSL01904_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-08 05:10:56
CSL01904L	1	CSL01904_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-10-08 05:10:52
CSL01904L	1	CSL01904_3C_1_L	LOCKED	BARRED	151	10000	9820	30	true	2	2018-10-08 05:09:29
CSL01904L	1	CSL01904_3D_1_L	UNLOCKED	NOT_BARRED	152	10000	9820	30	true	2	2018-10-23 09:15:15
CSL01904L	1	CSL01904_3E_1_L	LOCKED	BARRED	153	10000	9820	30	true	2	2018-10-08 05:09:41
CSL01904L	1	CSL01904_3F_1_L	UNLOCKED	NOT_BARRED	154	10000	9820	30	true	2	2018-10-08 05:10:54
CSL01907L	1	CSL01907_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-09-24 23:36:50
CSL01907L	1	CSL01907_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-09-24 21:51:55
CSL01907L	1	CSL01907_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-09-24 21:03:02
CSL01907L	1	CSL01907_3D_1_L	UNLOCKED	NOT_BARRED	152	10000	9820	30	true	2	2018-09-25 00:17:03
CSL01907L	1	CSL01907_3F_1_L	UNLOCKED	NOT_BARRED	154	10000	9820	30	true	2	2018-09-24 22:34:38
CSL01940R	1	CSL01940_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-08-23 09:45:16
CSL01940R	1	CSL01940_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	2018-10-13 07:00:16
CSL01940R	1	CSL01940_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:35:26
CSL01951L	1	CSL01951_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-25 01:44:11
CSL01951L	1	CSL01951_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-10-25 01:44:10
CSL01951L	1	CSL01951_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-10-25 01:44:11
CSL01951L	1	CSL01951_3E_1_L	UNLOCKED	NOT_BARRED	153	10000	9820	30	true	2	2018-10-25 01:44:10
CSL01951L	1	CSL01951_3F_1_L	UNLOCKED	NOT_BARRED	154	10000	9820	30	true	2	2018-10-25 01:44:11
CSL01955L	1	CSL01955_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-09-29 07:12:07
CSL01955L	1	CSL01955_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-09-24 21:06:34
CSL01976L	1	CSL01976_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-11 08:24:48
CSL01976L	1	CSL01976_3B_1_L	LOCKED	BARRED	150	10000	9820	30	true	2	2018-09-24 21:07:20
CSL01979L	1	CSL01979_3A_1_L	LOCKED	BARRED	149	10000	9820	30	true	2	2018-10-15 16:06:34
CSL01979L	1	CSL01979_3B_1_L	LOCKED	BARRED	150	10000	9820	30	true	2	2018-10-15 16:06:35
CSL01979L	1	CSL01979_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-10-15 18:24:19
CSL01979L	1	CSL01979_3D_1_L	LOCKED	BARRED	152	10000	9820	30	true	2	2018-10-15 16:06:37
CSL01979L	1	CSL01979_3E_1_L	LOCKED	BARRED	153	10000	9820	30	true	2	2018-10-15 16:06:38
CSL01979L	1	CSL01979_3F_1_L	LOCKED	BARRED	154	10000	9820	30	true	2	2018-10-15 16:06:39
CSL01990	1	CSL01990_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:59:16
CSL01990	1	CSL01990_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	2018-10-26 10:59:14
CSL01990	1	CSL01990_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-26 10:59:13
CSL01990	1	CSL01990_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-10-26 10:59:14
CSL02019	1	CSL02019_9H_1_D	UNLOCKED	NOT_BARRED	92	20000	850	2	false	4	2018-10-04 10:51:13
CSL02019	1	CSL02019_9J_1_D	UNLOCKED	NOT_BARRED	93	20000	850	2	false	4	2018-10-04 10:51:13
CSL02019	1	CSL02019_9K_1_D	UNLOCKED	NOT_BARRED	94	20000	850	2	false	4	2018-10-04 10:51:14
CSL02019	1	CSL02019_9L_1_D	UNLOCKED	NOT_BARRED	95	20000	850	2	false	4	2018-10-04 10:51:14
CSL02025	1	CSL02025_2R_1_DB	UNLOCKED	NOT_BARRED	140	5000	1975	4	false	6	2018-09-24 11:50:04
CSL02025	1	CSL02025_2S_1_DB	UNLOCKED	NOT_BARRED	141	5000	1975	4	false	6	2018-09-24 11:50:07
CSL02025	1	CSL02025_2T_1_DB	UNLOCKED	NOT_BARRED	142	5000	1975	4	false	6	2018-09-24 11:50:10
CSL02025	1	CSL02025_7R_1_DB	UNLOCKED	NOT_BARRED	132	10000	5780	17	false	6	2018-10-23 07:35:33
CSL02025	1	CSL02025_7S_1_DB	UNLOCKED	NOT_BARRED	133	10000	5780	17	false	6	2018-10-23 07:35:29
CSL02025	1	CSL02025_7T_1_DB	UNLOCKED	NOT_BARRED	134	10000	5780	17	false	6	2018-10-23 07:35:33
CSL02028	1	CSL02028_2R_1_DB	UNLOCKED	NOT_BARRED	140	5000	1975	4	false	6	2018-09-24 11:50:22
CSL02028	1	CSL02028_2S_1_DB	UNLOCKED	NOT_BARRED	141	5000	1975	4	false	6	2018-09-24 11:50:22
CSL02028	1	CSL02028_7R_1_DB	UNLOCKED	NOT_BARRED	132	10000	5780	17	false	6	2018-10-23 07:35:39
CSL02028	1	CSL02028_7S_1_DB	UNLOCKED	NOT_BARRED	133	10000	5780	17	false	6	2018-10-23 07:35:43
CSL02129	1	CSL02129_7R_1_DB	UNLOCKED	NOT_BARRED	132	10000	5780	17	false	6	2018-10-23 07:35:48
CSL02129	1	CSL02129_7S_1_DB	UNLOCKED	NOT_BARRED	133	10000	5780	17	false	6	2018-10-23 07:35:47
CSL02146	1	CSL02146_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-26 10:59:51
CSL02146	1	CSL02146_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-26 10:59:41
CSL02146	1	CSL02146_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 10:59:43
CSL02146	1	CSL02146_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-26 10:59:46
CSL02146	1	CSL02146_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-10-26 10:59:46
CSL02146	1	CSL02146_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-10-26 10:59:49
CSL02158R	1	CSL02158_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	2018-10-26 10:59:40
CSL02158R	1	CSL02158_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26 10:59:40
CSL02158R	1	CSL02158_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-10-26 10:59:40
CSL02158R	1	CSL02158_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-10-26 10:59:41
CSL02213	1	CSL02213_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-23 07:36:45
CSL02213	1	CSL02213_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:36:47
CSL02213	1	CSL02213_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:36:53
CSL02359L	1	CSL02359_3A_1_L	LOCKED	BARRED	149	10000	9820	30	true	2	2018-09-24 22:12:25
CSL02359L	1	CSL02359_3B_1_L	LOCKED	BARRED	150	10000	9820	30	true	2	2018-09-24 21:15:33
CSL02359L	1	CSL02359_3C_1_L	LOCKED	BARRED	151	10000	9820	30	true	2	2018-09-24 23:18:32
CSL02359L	1	CSL02359_3D_1_L	UNLOCKED	NOT_BARRED	152	10000	9820	30	true	2	2018-09-25 07:27:00
CSL02359L	1	CSL02359_3E_1_L	UNLOCKED	NOT_BARRED	153	10000	9820	30	true	2	2018-09-25 01:21:42
CSL02401R	1	CSL02401_2C_1	UNLOCKED	NOT_BARRED	24	10000	2000	4	false	4	2018-08-16 08:03:29
CSL02401R	1	CSL02401_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:36:37
CSL02401R	1	CSL02401_8C_1	UNLOCKED	NOT_BARRED	3	3000	2454	5	false	4	2018-09-24 04:05:28
CSL02477L	1	CSL02477_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-09 04:20:15
CSL02477L	1	CSL02477_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-10-09 04:20:21
CSL02477L	1	CSL02477_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-10-09 04:20:20
CSL02477L	1	CSL02477_3D_1_L	UNLOCKED	NOT_BARRED	152	10000	9820	30	true	2	2018-10-09 04:20:14
CSL02477L	1	CSL02477_3E_1_L	UNLOCKED	NOT_BARRED	153	10000	9820	30	true	2	2018-10-09 04:20:17
CSL02480	1	CSL02480_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	2018-10-19 18:59:16
CSL02480	1	CSL02480_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	2018-10-19 19:21:15
CSL02480	1	CSL02480_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:36:40
CSL02480	1	CSL02480_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:36:41
CSL02480	1	CSL02480_9B_1	UNLOCKED	NOT_BARRED	9	15000	875	2	false	4	2018-10-19 18:59:16
CSL02480	1	CSL02480_9C_1	UNLOCKED	NOT_BARRED	10	15000	875	2	false	4	2018-10-19 18:59:16
CSL02489L	1	CSL02489_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-18 08:14:20
CSL02489L	1	CSL02489_3B_1_L	LOCKED	BARRED	150	10000	9820	30	true	2	2018-10-18 08:23:58
CSL02489L	1	CSL02489_3C_1_L	LOCKED	BARRED	151	10000	9820	30	true	2	2018-10-18 08:33:38
CSL02489L	1	CSL02489_3D_1_L	LOCKED	BARRED	152	10000	9820	30	true	2	2018-10-18 08:42:47
CSL02489L	1	CSL02489_3E_1_L	LOCKED	BARRED	153	10000	9820	30	true	2	2018-10-18 08:52:33
CSL02489L	1	CSL02489_3F_1_L	LOCKED	BARRED	154	10000	9820	30	true	2	2018-10-18 09:02:13
CSL02542C	1	CSL02542_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-23 07:36:57
CSL02542C	1	CSL02542_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-23 07:36:55
CSL02542C	1	CSL02542_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-19 18:37:41
CSL02542C	1	CSL02542_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-19 18:37:42
CSL02548L	1	CSL02548_3A_1_L	UNLOCKED	NOT_BARRED	149	10000	9820	30	true	2	2018-10-30 00:32:40
CSL02548L	1	CSL02548_3B_1_L	UNLOCKED	NOT_BARRED	150	10000	9820	30	true	2	2018-10-30 00:32:41
CSL02548L	1	CSL02548_3C_1_L	UNLOCKED	NOT_BARRED	151	10000	9820	30	true	2	2018-10-30 00:32:41
CSL02548L	1	CSL02548_3D_1_L	UNLOCKED	NOT_BARRED	152	10000	9820	30	true	2	2018-10-30 00:32:42
CSL02548L	1	CSL02548_3F_1_L	UNLOCKED	NOT_BARRED	154	10000	9820	30	true	2	2018-10-30 00:32:43
