

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD,EUtranFreqRelation
NodeId	ENodeBFunctionId	EUtranCellFDDId	EUtranFreqRelationId	anrMeasOn	cellReselectionPriority	connectedModeMobilityPrio	interFreqMeasType	qOffsetFreq	qRxLevMin	threshXHighQ	threshXLow	threshXLowQ	voicePrio
CSL04659	1	CSL04659_9A_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04659	1	CSL04659_9A_1	66986	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04659	1	CSL04659_9A_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL04659	1	CSL04659_9B_1	1975	true	3	1	EVENT_A3	-6	-122	18	6	22	5
CSL04659	1	CSL04659_9B_1	2454	true	2	-1	EVENT_A3	0	-122	2	6	16	-1
CSL04659	1	CSL04659_9B_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04659	1	CSL04659_9B_1	66986	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04659	1	CSL04659_9B_1	9820	true	5	1	EVENT_A3	2	-122	14	6	14	5
CSL04659	1	CSL04659_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04659	1	CSL04659_9C_1	2454	true	2	-1	EVENT_A3	0	-122	2	6	16	-1
CSL04659	1	CSL04659_9C_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04659	1	CSL04659_9C_1	66986	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL04659	1	CSL04659_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04659	1	CSL04659_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL04664	1	CSL04664_2A_1	1975	true	2	5	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_2A_1	5780	true	3	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_2B_1	1975	true	2	5	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_2B_1	5780	true	3	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_2C_1	1975	true	2	5	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_2C_1	5780	true	3	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_7A_1	1975	true	2	1	EVENT_A3	-4	-122	2	6	0	5
CSL04664	1	CSL04664_7A_1	5330	true	1	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7A_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7A_1	850	true	2	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7A_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_7A_3_F	5780	true	2	1	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_7B_1	1975	true	2	1	EVENT_A3	-4	-122	2	6	0	5
CSL04664	1	CSL04664_7B_1	5330	true	1	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7B_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7B_1	850	true	2	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7B_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_7B_3_F	5780	true	2	1	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_7C_1	1975	true	2	1	EVENT_A3	-4	-122	2	6	0	5
CSL04664	1	CSL04664_7C_1	5330	true	1	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7C_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7C_1	850	true	2	1	EVENT_A3	0	-122	2	6	0	5
CSL04664	1	CSL04664_7C_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_7C_3_F	5780	true	2	1	EVENT_A5	0	-122	2	6	0	5
CSL04664	1	CSL04664_9A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	22	5
CSL04664	1	CSL04664_9A_1	5780	true	2	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_9B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	22	5
CSL04664	1	CSL04664_9B_1	5780	true	2	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04664	1	CSL04664_9C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	22	5
CSL04664	1	CSL04664_9C_1	5780	true	2	1	EVENT_A3	-4	-122	2	6	12	0
CSL04664	1	CSL04664_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2A_1	5780	true	3	1	EVENT_A3	0	-122	18	6	12	0
CSL04669	1	CSL04669_2A_1	850	true	4	1	EVENT_A3	4	-122	18	6	22	5
CSL04669	1	CSL04669_2A_1	9820	true	3	1	EVENT_A3	4	-122	14	6	0	5
CSL04669	1	CSL04669_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2B_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04669	1	CSL04669_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04669	1	CSL04669_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2C_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04669	1	CSL04669_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_2C_1	9820	true	3	1	EVENT_A3	2	-122	14	6	0	5
CSL04669	1	CSL04669_9A_1	1975	true	3	1	EVENT_A3	-6	-122	18	16	22	5
CSL04669	1	CSL04669_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	16	12	0
CSL04669	1	CSL04669_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04669	1	CSL04669_9B_1	1975	true	3	1	EVENT_A3	-4	-122	18	16	22	5
CSL04669	1	CSL04669_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	16	12	0
CSL04669	1	CSL04669_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04669	1	CSL04669_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	16	22	5
CSL04669	1	CSL04669_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	16	12	0
CSL04669	1	CSL04669_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04669	1	CSL04669_9C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04673	1	CSL04673_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_2A_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_2B_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_2C_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL04673	1	CSL04673_7A_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_7B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL04673	1	CSL04673_7B_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_7B_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_7C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL04673	1	CSL04673_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL04673	1	CSL04673_9A_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04673	1	CSL04673_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_9B_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04673	1	CSL04673_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04673	1	CSL04673_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04673	1	CSL04673_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04673	1	CSL04673_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2A_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_2A_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2A_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_2A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2A_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL04675	1	CSL04675_2A_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2B_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_2B_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2B_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_2B_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2B_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL04675	1	CSL04675_2B_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2C_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_2C_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2C_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_2C_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_2C_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_2C_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL04675	1	CSL04675_2C_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7A_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7A_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04675	1	CSL04675_7A_3_F	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7A_3_F	850	true	4	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7B_3_F	1975	true	3	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7B_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7B_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04675	1	CSL04675_7B_3_F	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7C_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7C_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04675	1	CSL04675_7C_3_F	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04675	1	CSL04675_7C_3_F	850	true	4	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04675	1	CSL04675_9A_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9A_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_9A_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9A_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_9A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04675	1	CSL04675_9B_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9B_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_9B_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9B_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_9B_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04675	1	CSL04675_9C_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9C_1	2454	true	1	-1	EVENT_A3	0	-122	18	6	22	-1
CSL04675	1	CSL04675_9C_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9C_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04675	1	CSL04675_9C_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	22	-1
CSL04675	1	CSL04675_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04675	1	CSL04675_9C_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL04675	1	CSL04675_9C_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL04676	1	CSL04676_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_2A_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL04676	1	CSL04676_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_2A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04676	1	CSL04676_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_2B_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL04676	1	CSL04676_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_2C_1	5780	true	3	1	EVENT_A3	-4	-122	2	6	12	0
CSL04676	1	CSL04676_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_7A_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04676	1	CSL04676_7B_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04676	1	CSL04676_7C_3_F	1975	true	3	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04676	1	CSL04676_7C_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	14	5
CSL04676	1	CSL04676_9A_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_9A_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04676	1	CSL04676_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04676	1	CSL04676_9B_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_9B_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04676	1	CSL04676_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL04676	1	CSL04676_9C_1	1975	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL04676	1	CSL04676_9C_1	5780	true	2	1	EVENT_A3	0	-122	2	6	12	0
CSL04676	1	CSL04676_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2A_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_2A_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2A_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04677	1	CSL04677_2A_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04677	1	CSL04677_2A_2	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2B_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_2B_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2B_1	5780	true	3	1	EVENT_A3	0	-122	18	6	12	0
CSL04677	1	CSL04677_2B_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04677	1	CSL04677_2B_2	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2C_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_2C_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2C_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04677	1	CSL04677_2C_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_2C_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_2C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04677	1	CSL04677_2C_2	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7A_3_F	1975	true	3	-1	EVENT_A3	-4	-122	2	6	14	-1
CSL04677	1	CSL04677_7A_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7A_3_F	5330	true	1	5	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7A_3_F	5780	true	2	1	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7A_3_F	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7A_3_F	850	true	4	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7B_3_F	1975	true	3	-1	EVENT_A3	-4	-122	2	6	14	-1
CSL04677	1	CSL04677_7B_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7B_3_F	5330	true	1	5	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7B_3_F	5780	true	2	1	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7B_3_F	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7B_3_F	850	true	4	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7C_3_F	1975	true	3	-1	EVENT_A3	-4	-122	2	6	14	-1
CSL04677	1	CSL04677_7C_3_F	2454	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7C_3_F	5330	true	1	5	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7C_3_F	5780	true	2	1	EVENT_A3	0	-122	2	6	14	5
CSL04677	1	CSL04677_7C_3_F	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_7C_3_F	850	true	4	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9A_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04677	1	CSL04677_9A_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_9A_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04677	1	CSL04677_9A_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04677	1	CSL04677_9B_1	1975	true	3	1	EVENT_A3	-6	-122	18	6	22	5
CSL04677	1	CSL04677_9B_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_9B_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9B_1	5780	true	2	1	EVENT_A3	-2	-122	18	6	12	0
CSL04677	1	CSL04677_9B_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_9B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04677	1	CSL04677_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL04677	1	CSL04677_9C_1	2454	true	1	-1	EVENT_A3	0	-122	2	6	0	-1
CSL04677	1	CSL04677_9C_1	5330	true	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL04677	1	CSL04677_9C_1	66986	false	1	-1	EVENT_A3	0	-122	18	6	14	-1
CSL04677	1	CSL04677_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL04677	1	CSL04677_9C_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL04677	1	CSL04677_9C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL04678	1	CSL04678_2A_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2A_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04678	1	CSL04678_2A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2A_1	9820	true	3	1	EVENT_A3	0	-120	14	6	0	5
CSL04678	1	CSL04678_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2B_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04678	1	CSL04678_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2B_1	9820	true	3	1	EVENT_A3	0	-120	14	6	0	5
CSL04678	1	CSL04678_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2C_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL04678	1	CSL04678_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL04678	1	CSL04678_2C_1	9820	true	3	1	EVENT_A3	0	-120	14	6	0	5
CSL04678	1	CSL04678_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL04678	1	CSL04678_7A_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
